"Number","Start Time","End Time","Duration","Symbol Duration","TTS Symbol Duration","TTS Speed Closest","Speaker","Text"
"1437","01:23:51,842","01:23:59,842","8.0","0.09411764705882353","0.08321693121693122","1.3","female","I want there to be no corruption, but I want to be able to make an agreement quickly."
"1438","01:24:00,978","01:24:02,630","1.652","0.06883333333333333","0.06755555555555556","1.7","female","And this is how we live."
"1439","01:24:02,655","01:24:10,200","7.545","0.16766666666666666","0.16228571428571428","0.7","female","And maybe 10-20% of people don't give bribes."
"1440","01:24:10,862","01:24:15,200","4.338","0.06379411764705882","0.060783068783068786","1.9","female","If you come in, there are a lot of people sitting and drinking beer."
"1441","01:24:15,200","01:24:16,354","1.154","0.1282222222222222","0.1131005291005291","1.0","female","Saturday."
"1442","01:24:18,880","01:24:19,750","0.87","0.07909090909090909","0.07559788359788361","1.5","female","In Tallinn."
"1443","01:24:19,775","01:24:20,544","0.769","0.05492857142857143","0.054603174603174605","2.1","female","We drink beer."
"1444","01:24:20,569","01:24:21,932","1.363","0.056791666666666664","0.054603174603174605","2.1","female","Veresen is getting late."
"1445","01:24:23,472","01:24:29,028","5.556","0.06775609756097561","0.06755555555555556","1.7","female","Half an hour after everyone has already sat down he comes and apologizes and says,"
"1446","01:24:29,052","01:24:35,200","6.148","0.06682608695652173","0.06425396825396826","1.8","female","listen, guys, I'm sorry, I was just stopped by the police, I made a long deal, gave a bribe."
"1447","01:24:35,200","01:24:37,888","2.688","0.084","0.08321693121693122","1.3","female","Everyone says, well done, great."
"1448","01:24:38,200","01:24:41,804","3.604","0.06213793103448276","0.060783068783068786","1.9","female","If I say that in Tallinn, no one will talk to me tomorrow."
"1449","01:24:42,526","01:24:45,200","2.674","0.046912280701754384","0.0452063492063492","2.5","female","If I say that in Warsaw, no one will talk to me tomorrow."
"1450","01:24:45,200","01:24:46,347","1.147","0.03955172413793104","0.0452063492063492","2.5","female","I'm not talking about London."
"1451","01:24:46,612","01:24:51,125","4.513","0.12536111111111112","0.1131005291005291","1.0","female","And in Ukraine, well done, good boy."
"1452","01:24:51,715","01:24:54,200","2.485","0.09557692307692307","0.09532275132275132","1.2","female","And this is how 90% do it."
"1453","01:24:54,200","01:24:55,200","1.0","0.1","0.09532275132275132","1.2","female","Okay, 80%."
"1454","01:24:55,200","01:25:00,200","5.0","0.10204081632653061","0.09532275132275132","1.2","female","After 2014, maybe after this war, it will be 75%."
"1455","01:25:00,698","01:25:04,553","3.855","0.06119047619047619","0.060783068783068786","1.9","female","But a huge majority, if they criticize the government tomorrow,"
"1456","01:25:04,577","01:25:08,175","3.598","0.1124375","0.10302645502645504","1.1","female","it's because they have no power."
"1457","01:25:08,200","01:25:10,200","2.0","0.07692307692307693","0.07559788359788361","1.5","female","Critics of the government."
"1458","01:25:10,200","01:25:15,588","5.388","0.10166037735849057","0.09532275132275132","1.2","female","When I look at some people, I won't call their names,"
"1459","01:25:15,612","01:25:19,200","3.588","0.09966666666666667","0.09532275132275132","1.2","female","I look at how they describe the bad."
"1460","01:25:21,200","01:25:31,200","10.0","0.12048192771084337","0.1131005291005291","1.0","female","They, damn it, sit in the Four Seasons hotel and drive, damn it, on a Mercedes 600."
"1461","01:25:31,200","01:25:33,200","2.0","0.05263157894736842","0.05147089947089947","2.2","female","And I see the saliva flowing from him."
"1462","01:25:33,200","01:25:35,200","2.0","0.0625","0.060783068783068786","1.9","female","F**k, I want to be in his place."
"1463","01:25:35,200","01:25:38,200","3.0","0.06818181818181818","0.06755555555555556","1.7","female","Four Seasons, I want, I want a Mercedes 600."
"1464","01:25:38,200","01:25:39,200","1.0","0.1111111111111111","0.10302645502645504","1.1","female","There is."
"1465","01:25:39,200","01:25:40,200","1.0","0.25","0.23602116402116402","0.5","female","Yes."
"1466","01:25:40,200","01:25:44,527","4.327","0.05927397260273973","0.057227513227513224","2.0","female","And they are very, very, very, it is clear to them that this is jealousy."
"1467","01:25:45,535","01:25:49,908","4.373","0.08924489795918368","0.08321693121693122","1.3","female","And tomorrow that chief critic will say, damn it."
"1468","01:25:50,200","01:25:51,200","1.0","0.25","0.23602116402116402","0.5","female","Why?"
"1469","01:25:51,200","01:25:52,200","1.0","0.045454545454545456","0.0452063492063492","2.5","female","This is how it can be."
"1470","01:25:52,200","01:25:53,710","1.51","0.04441176470588235","0.0452063492063492","2.5","female","I already a deputy minister there."
"1471","01:25:54,813","01:25:55,890","1.077","0.15385714285714286","0.1423068783068783","0.8","female","I know."
"1472","01:25:57,036","01:25:59,200","2.164","0.061828571428571434","0.060783068783068786","1.9","female","And this is not about nationalists."
"1473","01:25:59,200","01:26:01,200","2.0","0.06666666666666667","0.06425396825396826","1.8","female","I knew, but I will not remind."
"1474","01:26:01,225","01:26:09,136","7.911","0.13878947368421052","0.13104761904761905","0.9","female","In 2004, how is it, these energy resources were headed by"
"1475","01:26:09,160","01:26:12,225","3.065","0.054732142857142854","0.054603174603174605","2.1","female","the head of CUN, the Congress of Ukrainian Nationalists."
"1476","01:26:13,410","01:26:14,200","0.79","0.08777777777777779","0.08321693121693122","1.3","female","And what?"
"1477","01:26:14,200","01:26:15,200","1.0","0.07692307692307693","0.07559788359788361","1.5","female","And the same."
"1478","01:26:15,200","01:26:16,204","1.004","0.11155555555555556","0.10302645502645504","1.1","female","And what?"
"1479","01:26:17,958","01:26:19,200","1.242","0.05645454545454545","0.054603174603174605","2.1","female","Not Slava Stetsko, no."
"1480","01:26:19,200","01:26:20,200","1.0","0.05","0.049439153439153435","2.3","female","And not her husband."
"1481","01:26:20,200","01:26:23,200","3.0","0.057692307692307696","0.057227513227513224","2.0","female","But maybe Slava Stetsko would have said, no, no, no."
"1482","01:26:23,200","01:26:25,845","2.645","0.09796296296296296","0.09532275132275132","1.2","female","Let's be somehow different."
"1483","01:26:26,694","01:26:32,200","5.506","0.09026229508196722","0.08321693121693122","1.3","female","So I am very careful with people who are the biggest critics."
"1484","01:26:32,200","01:26:34,200","2.0","0.07407407407407407","0.07144973544973544","1.6","female","They don`t like everything."
"1485","01:26:34,200","01:26:36,741","2.541","0.08196774193548387","0.07559788359788361","1.5","female","They just didn't give them pay."
"1486","01:26:36,766","01:26:39,200","2.434","0.03803125","0.0452063492063492","2.5","female","If they had given them pay, maybe they would have liked it more."
"1487","01:26:39,987","01:26:47,175","7.188","0.07729032258064515","0.07559788359788361","1.5","female","There are some events when you worked on Channel 5 and we did the Orange Revolution together."
"1488","01:26:47,200","01:26:50,200","3.0","0.09375","0.08321693121693122","1.3","female","Are you ashamed of your actions?"
"1489","01:26:51,200","01:26:54,200","3.0","0.13043478260869565","0.1131005291005291","1.0","female","I am ashamed every day."
"1490","01:26:54,200","01:26:55,200","1.0","0.1","0.09532275132275132","1.2","female","Every day."
"1491","01:26:55,200","01:26:57,200","2.0","0.1111111111111111","0.10302645502645504","1.1","female","Orange Revolution."
"1492","01:26:57,200","01:26:59,200","2.0","0.06896551724137931","0.06755555555555556","1.7","female","Tell me about the revolution."
"1493","01:26:59,200","01:27:02,200","3.0","0.05660377358490566","0.054603174603174605","2.1","female","In fact, we were very envious of the people who came."
"1494","01:27:02,200","01:27:03,200","1.0","0.058823529411764705","0.057227513227513224","2.0","female","It's demobilized."
"1495","01:27:03,200","01:27:05,200","2.0","0.09523809523809523","0.08321693121693122","1.3","female","We work on Channel 5."
"1496","01:27:05,200","01:27:08,200","3.0","0.06666666666666667","0.06425396825396826","1.8","female","Den Borisovich, Mr. Mykola, demobilized come."
"1497","01:27:08,200","01:27:10,200","2.0","0.07407407407407407","0.07144973544973544","1.6","female","They have polished plaques."
"1498","01:27:10,200","01:27:12,200","2.0","0.13333333333333333","0.13104761904761905","0.9","female","With our hands."
"1499","01:27:12,200","01:27:13,200","1.0","0.1111111111111111","0.10302645502645504","1.1","female","And what?"
"1500","01:27:13,200","01:27:14,200","1.0","0.25","0.23602116402116402","0.5","female","Yes."
"1501","01:27:14,200","01:27:18,332","4.132","0.09182222222222222","0.08321693121693122","1.3","female","They come and tell them about responsibility."
"1502","01:27:18,357","01:27:19,200","0.843","0.0526875","0.05147089947089947","2.2","female","I was triggered."
"1503","01:27:19,200","01:27:21,200","2.0","0.08695652173913043","0.08321693121693122","1.3","female","Veresen is responsible."
"1504","01:27:21,200","01:27:23,200","2.0","0.07142857142857142","0.06755555555555556","1.7","female","And I am always responsible."
"1505","01:27:23,200","01:27:23,943","0.743","0.10614285714285714","0.10302645502645504","1.1","female","I tell."
"1506","01:27:23,968","01:27:24,968","1.0","0.0625","0.060783068783068786","1.9","female","It's 12 o'clock."
"1507","01:27:24,993","01:27:25,993","1.0","0.0625","0.060783068783068786","1.9","female","I make a change."
"1508","01:27:26,018","01:27:29,175","3.157","0.078925","0.07559788359788361","1.5","female","Verosen calls and says, I'm responsible."
"1509","01:27:29,200","01:27:31,200","2.0","0.06666666666666667","0.06425396825396826","1.8","female","I can't come to the broadcast."
"1510","01:27:31,200","01:27:35,200","4.0","0.057971014492753624","0.057227513227513224","2.0","female","And Moseychuk plays this broadcast until the night, until 12 o'clock."
"1511","01:27:35,200","01:27:37,200","2.0","0.058823529411764705","0.057227513227513224","2.0","female","And I remember that day very well."
"1512","01:27:37,200","01:27:41,200","4.0","0.125","0.1131005291005291","1.0","female","But I brought out another fable."
"1513","01:27:41,200","01:27:43,200","2.0","0.09523809523809523","0.08321693121693122","1.3","female","That you deserved it."
"1514","01:27:43,896","01:27:45,200","1.304","0.10866666666666668","0.10302645502645504","1.1","female","Well, maybe."
"1515","01:27:45,200","01:27:47,200","2.0","0.07407407407407407","0.07144973544973544","1.6","female","And even you can afford it."
"1516","01:27:47,200","01:27:49,200","2.0","0.05","0.049439153439153435","2.3","female","Because you have done a lot before that."
"1517","01:27:49,200","01:27:51,200","2.0","0.1","0.09532275132275132","1.2","female","And you deserved it."
"1518","01:27:51,200","01:27:53,200","2.0","0.03278688524590164","0.0452063492063492","2.5","female","It doesn't mean that you need to establish a grandfatherhood."
"1519","01:27:53,200","01:27:54,200","1.0","0.3333333333333333","0.29079365079365077","0.3","female","No."
"1520","01:27:54,200","01:27:56,200","2.0","0.08695652173913043","0.08321693121693122","1.3","female","I just don't want to..."
"1521","01:27:56,200","01:27:59,200","3.0","0.08333333333333333","0.08321693121693122","1.3","female","But I was humorous when Mykola came."
"1522","01:27:59,200","01:28:01,200","2.0","0.08333333333333333","0.08321693121693122","1.3","female","Mykola has an assistant."
"1523","01:28:01,200","01:28:03,200","2.0","0.16666666666666666","0.16228571428571428","0.7","female","Angela, yes."
"1524","01:28:03,200","01:28:05,200","2.0","0.0625","0.060783068783068786","1.9","female","She was sitting at the keyboard."
"1525","01:28:05,200","01:28:08,200","3.0","0.15789473684210525","0.1423068783068783","0.8","female","Mykola said, write."
"1526","01:28:08,200","01:28:10,200","2.0","0.07692307692307693","0.07559788359788361","1.5","female","My name is Mykola Veresen."
